CAMPO_OFICIAL,CAMPO_SIH,UBICACION,CUENCA,FECHA,CATEGORIA,PETROLEO_MMB,PETROLEO_CRUDO_EQUIVALENTE_MMBPCE,GAS_MMMPC
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2013,PROBADAS,0.001755,0.002049,0.001261
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2013,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2013,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2014,PROBADAS,0.010759,0.012205,0.006709
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2014,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2014,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2015,PROBADAS,0.000907,0.00148,0.002645
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2015,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2015,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2016,PROBADAS,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2016,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2016,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2017,PROBADAS,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2017,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2017,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2018,PROBADAS,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2018,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2018,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2019,PROBADAS,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2019,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2019,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2020,PROBADAS,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2020,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2020,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2021,PROBADAS,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2021,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2021,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2022,PROBADAS,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2022,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2022,POSIBLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2023,PROBADAS,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2023,PROBABLES,0.0,0.0,0.0
PLAN DE AYALA,PLAN DE AYALA,Terrestre,Tampico-Misantla,01/01/2023,POSIBLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2010,PROBADAS,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2010,PROBABLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2010,POSIBLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2011,PROBADAS,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2011,PROBABLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2011,POSIBLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2012,PROBADAS,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2012,PROBABLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2012,POSIBLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2013,PROBADAS,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2013,PROBABLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2013,POSIBLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2014,PROBADAS,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2014,PROBABLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2014,POSIBLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2015,PROBADAS,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2015,PROBABLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2015,POSIBLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2016,PROBADAS,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2016,PROBABLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2016,POSIBLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2017,PROBADAS,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2017,PROBABLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2017,POSIBLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2018,PROBADAS,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2018,PROBABLES,0.0,0.0,0.0
PLAN DE ORO,PLAN DE ORO,Terrestre,Veracruz,01/01/2018,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2010,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2010,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2010,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2011,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2011,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2011,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2012,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2012,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2012,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2013,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2013,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2013,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2014,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2014,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2014,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2015,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2015,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2015,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2016,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2016,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2016,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2017,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2017,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2017,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2018,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2018,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2018,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2019,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2019,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2019,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2020,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2020,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2020,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2021,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2021,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2021,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2022,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2022,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2022,POSIBLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2023,PROBADAS,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2023,PROBABLES,0.0,0.0,0.0
PLANOS,PLANOS,Terrestre,Tampico-Misantla,01/01/2023,POSIBLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2010,PROBADAS,4.995467,7.598756,10.921432
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2010,PROBABLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2010,POSIBLES,9.00191,9.596082000000001,2.492695000000001
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2011,PROBADAS,3.784904,6.666661,12.14671
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2011,PROBABLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2011,POSIBLES,7.86,7.964690999999999,0.4412760000000002
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2012,PROBADAS,1.443672,2.895109,5.917056
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2012,PROBABLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2012,POSIBLES,7.86,7.968244,0.4412760000000002
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2013,PROBADAS,5.592306,9.279086,14.914906
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2013,PROBABLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2013,POSIBLES,7.86,7.969078,0.4412760000000002
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2014,PROBADAS,3.864795,6.363807,9.856381
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2014,PROBABLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2014,POSIBLES,7.86,7.971882,0.44127599999999845
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2015,PROBADAS,4.70489,7.233499,9.86337
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2015,PROBABLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2015,POSIBLES,15.720000000000002,15.946254999999999,0.8825529999999997
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2016,PROBADAS,5.028143,7.104181,8.254481
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2016,PROBABLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2016,POSIBLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2017,PROBADAS,3.157971,7.206859,16.377544
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2017,PROBABLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2017,POSIBLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2018,PROBADAS,5.388274,8.92628,14.504238
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2018,PROBABLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2018,POSIBLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2019,PROBADAS,4.295615,6.906827,11.299773
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2019,PROBABLES,0.6768530000000004,1.0606470000000003,1.6608319999999992
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2019,POSIBLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2020,PROBADAS,3.744362,6.087406,9.922266
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2020,PROBABLES,0.3527999999999998,0.5749980000000008,0.9409609999999997
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2020,POSIBLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2021,PROBADAS,3.456118,5.667186,9.698968
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2021,PROBABLES,0.3774280000000001,0.6069129999999996,1.0066479999999984
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2021,POSIBLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2022,PROBADAS,3.228809,4.832837,7.606355
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2022,PROBABLES,0.662131,1.0149420000000005,1.6730390000000002
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2022,POSIBLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2023,PROBADAS,3.145522,4.712231,7.708609
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2023,PROBABLES,0.468191,0.7086249999999996,1.183001
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2023,POSIBLES,0.0,0.0,0.0
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2024,PROBADAS,2.889728,4.152625,6.140558
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2024,PROBABLES,0.3774420000000003,0.5737030000000001,0.954275
PLATANAL,PLATANAL,Terrestre,Cuencas del Sureste,01/01/2024,POSIBLES,0.0,0.0,0.0
PLATAO,PLATAO,Terrestre,Cuencas del Sureste,01/01/2024,PROBADAS,4.17092,6.261053,10.363191
PLATAO,PLATAO,Terrestre,Cuencas del Sureste,01/01/2024,PROBABLES,5.611145,8.16328,12.653868
PLATAO,PLATAO,Terrestre,Cuencas del Sureste,01/01/2024,POSIBLES,17.510565,25.379057,39.013163000000006
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.64013,3.353413
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,11.157585000000001,58.450581
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.633011,3.292244
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,0.42464900000000005,2.208571
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.18638,0.969347
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,0.43525900000000006,2.263753
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,0.184616,0.960177
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2013,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2013,POSIBLES,0.0,0.43594599999999994,2.267325
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2014,PROBADAS,0.0,0.193797,1.007927
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2014,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2014,POSIBLES,0.0,0.43270299999999995,2.2504589999999998
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2015,PROBADAS,0.0,0.182697,0.950193
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2015,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2015,POSIBLES,0.0,0.422007,2.194827
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2016,PROBADAS,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2016,PROBABLES,0.0,0.179493,0.933529
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2016,POSIBLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2017,PROBADAS,0.0,0.192989,1.003722
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2017,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2017,POSIBLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2018,PROBADAS,0.0,0.180542,0.965279
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2018,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2018,POSIBLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2019,PROBADAS,0.0,0.193999,1.019662
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2019,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2019,POSIBLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2020,PROBADAS,0.0,0.129817,0.677003
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2020,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2020,POSIBLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2021,PROBADAS,0.0,0.106188,0.553516
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2021,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2021,POSIBLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2022,PROBADAS,0.0,0.171352,0.912063
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2022,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2022,POSIBLES,0.0,0.42350800000000005,2.254227
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2023,PROBADAS,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2023,PROBABLES,0.0,0.0,0.0
PLATINADO,PLATINADO,Terrestre,Burgos,01/01/2023,POSIBLES,0.0,0.41636,2.165458
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2010,PROBADAS,0.0,0.547265,2.879136
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2010,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2010,POSIBLES,0.0,5.433234,28.565616000000002
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2011,PROBADAS,0.0,0.144593,0.772861
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2011,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2011,POSIBLES,0.0,5.344481999999999,28.566704
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2012,PROBADAS,0.0,0.169669,0.917172
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2012,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2012,POSIBLES,0.0,5.284612,28.566703999999998
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2013,PROBADAS,0.0,0.0,2e-06
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2013,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2013,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2014,PROBADAS,0.0,0.0,2e-06
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2014,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2014,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2015,PROBADAS,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2015,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2015,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2016,PROBADAS,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2016,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2016,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2017,PROBADAS,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2017,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2017,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2018,PROBADAS,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2018,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2018,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2019,PROBADAS,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2019,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2019,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2020,PROBADAS,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2020,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2020,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2021,PROBADAS,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2021,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2021,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2022,PROBADAS,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2022,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2022,POSIBLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2023,PROBADAS,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2023,PROBABLES,0.0,0.0,0.0
PLAYUELA,PLAYUELA,Terrestre,Veracruz,01/01/2023,POSIBLES,0.0,0.0,0.0
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.0,0.0
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.0,0.0
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,0.065239,0.299877
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.152867,0.722394
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.0,0.0
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,0.0,0.0
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.0,0.0
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.0,0.0
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,0.063598,0.299877
POBLADORES,POBLADORES,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,0.0,0.0
